9.706 9.058 9.147 5.918 8.199 8.080 2.825 9.112 6.729 3.232 2.200 6.392 4.850 7.197 12.051 3.074 7.280 3.234 6.653 2.183 9.130 11.666 3.247 8.781 4.863 5.110 8.164 11.702 4.694 8.020 7.375 7.927 8.315 7.797 7.228 9.200 10.676 3.339 8.639 8.807 6.978 1.387 11.250 7.450 6.861
10.158 11.358 4.934 1.322 1.326 8.458 10.156 6.207 6.730 1.496 13.602 11.097 8.898 4.459 8.178 5.930 13.029 14.513 12.257 10.067 4.603 8.057 6.547 13.675 3.836 5.513 10.721 11.642 8.569 5.732 2.324 9.207 10.895 6.977 6.746 7.154 9.098 4.957 6.731 4.449 2.462 9.315 4.651 7.974 7.168
10.644 1.502 8.078 8.556 9.882 2.800 2.540 9.566 2.429 11.380 4.491 6.963 2.130 10.707 9.824 7.612 10.809 9.071 9.909 10.649 4.238 1.986 10.984 1.323 3.611 5.208 7.747 8.031 5.703 8.893 7.001 7.017 9.489 2.797 10.180 9.833 9.160 7.024 10.120 5.121 7.634 5.195 10.633 0.990 11.303
8.481 8.807 19.987 4.722 12.904 2.345 1.514 2.053 9.536 1.211 11.818 6.616 9.940 6.560 9.508 7.084 2.154 11.939 6.939 10.912 6.988 9.965 7.492 1.228 18.066 15.295 17.793 20.810 18.678 11.874 9.696 4.853 5.399 2.799 7.171 12.005 12.829 11.084 10.984 3.287 2.424 7.891 2.841 10.721 8.113
15.297 9.701 4.994 9.284 13.572 11.505 16.099 5.998 8.238 10.065 14.355 12.462 6.713 8.024 1.492 16.402 12.514 6.225 2.412 9.016 8.613 10.105 11.588 2.814 5.201 11.664 9.956 14.728 9.181 3.910 11.019 10.347 12.516 11.195 1.452 2.466 6.373 17.028 10.476 8.065 15.448 9.529 17.430 12.623 10.863
5.125 2.434 14.534 17.126 12.762 4.187 18.109 10.176 6.952 4.140 14.285 16.719 11.431 2.469 17.427 7.880 4.543 12.373 15.037 10.393 4.445 15.990 7.987 5.359 7.338 3.687 16.101 8.342 9.821 12.922 8.091 18.216 1.373 9.590 13.416 13.494 8.844 6.899 10.112 18.967 9.548 5.531 10.011 13.983 4.384
9.392 4.876 6.769 5.157 9.915 6.945 5.716 3.811 12.026 14.101 11.910 12.078 6.282 13.140 10.314 11.422 5.789 7.071 6.004 13.254 5.791 7.366 4.955 15.780 5.556 9.213 4.795 2.414 5.246 11.942 12.254 8.418 4.119 1.416 14.521 9.778 8.829 11.504 2.867 6.476 7.439 12.583 3.946 11.303 13.813
7.369 3.443 13.150 1.417 11.275 8.111 13.474 16.448 4.304 5.989 9.192 7.980 5.199 7.329 14.091 14.027 7.079 9.973 3.077 9.215 7.997 10.483 13.264 1.375 12.694 6.303 10.998 9.383 5.172 9.682 11.417 8.118 12.462 15.631 3.519 7.284 14.269 11.122 9.769 15.777 14.346 8.597 8.385 9.283 12.516
6.339 9.250 12.205 12.166 10.057 5.932 9.815 4.630 12.555 11.899 12.765 11.431 9.101 11.774 10.955 2.204 14.001 6.036 6.237 9.008 7.038 6.057 11.105 4.424 4.376 5.578 11.623 3.170 12.993 2.854 7.109 12.520 6.254 11.728 4.862 11.970 3.826 9.959 8.083 9.706 10.138 10.805 11.091 4.959 13.830
12.106 4.317 6.856 7.031 7.064 8.752 6.248 11.715 13.510 10.007 8.390 8.554 10.056 4.696 9.742 4.679 4.812 8.151 8.555 8.885 6.475 8.445 8.966 12.580 1.252 5.632 6.348 2.375 10.485 7.640 4.552 7.062 1.509 10.388 7.943 9.508 3.736 9.989 10.947 8.088 6.750 6.629 11.054 9.428 9.370
4.005 11.242 8.275 6.063 6.481 11.759 10.326 8.775 8.581 8.364 10.160 5.863 5.562 7.764 11.926 11.054 5.574 17.352 6.829 5.809 6.849 16.835 16.760 3.497 13.035 13.112 16.077 5.687 4.428 15.412 1.229 10.795 12.654 11.855 5.488 9.787 12.614 12.018 4.728 17.074 17.107 6.218 2.439 15.932 15.429
5.879 6.855 5.257 3.371 7.024 5.987 1.340 5.414 4.168 4.538 5.026 5.829 12.789 6.359 4.673 7.089 9.470 2.764 7.618 12.363 7.886 6.329 8.154 9.291 7.200 10.555 8.438 5.104 8.366 7.978 8.468 2.868 2.843 2.451 4.908 10.512 8.290 9.170 3.802 5.293 1.450 6.788 5.033 5.201 5.481
1.336 5.824 5.982 7.012 5.672 9.329 3.897 6.740 5.459 4.636 5.300 8.273 6.914 10.526 4.343 6.503 5.083 6.362 12.704 11.345 13.721 8.174 5.576 7.114 10.466 9.175 14.336 4.463 8.290 1.427 1.387 6.880 6.029 11.516 9.160 7.108 4.758 10.381 7.905 10.733 10.768 13.377 8.610 3.185 8.399
4.493 9.874 3.546 2.399 10.226 12.946 6.178 1.390 10.397 13.408 7.956 5.820 12.547 16.726 2.992 4.735 12.805 8.637 8.719 7.064 7.031 13.112 9.847 7.808 3.426 10.567 11.237 9.624 3.586 10.613 10.631 12.935 6.878 1.381 11.022 6.891 11.959 11.022 1.321 17.018 13.555 6.485 6.281 12.459 11.307
8.846 9.653 8.817 9.991 9.628 11.238 9.991 7.900 2.358 11.209 10.870 2.372 7.870 3.629 6.360 3.631 9.100 7.884 10.323 4.163 10.586 6.536 7.985 9.798 10.079 7.433 10.557 7.355 9.856 7.063 6.494 1.376 4.561 3.642 9.945 6.546 2.478 5.060 9.569 4.449 4.486 11.130 4.601 9.652 8.537
8.670 13.314 8.186 5.359 11.181 3.743 12.571 1.493 14.157 6.590 8.696 4.547 9.981 8.641 9.057 9.283 14.925 8.612 9.256 7.386 13.274 4.879 13.450 12.511 6.519 3.730 9.868 6.432 7.438 9.265 9.351 7.216 10.100 5.493 14.511 11.927 3.548 10.662 6.813 12.484 5.041 13.717 12.440 7.699 13.792
3.785 11.974 9.230 8.534 8.691 8.377 8.714 7.783 4.959 15.152 10.133 10.560 11.415 10.886 5.724 10.221 4.326 11.335 10.245 4.210 9.048 17.805 7.672 15.332 4.041 7.947 5.163 9.436 4.305 8.496 7.738 1.528 11.635 2.926 8.065 6.924 13.642 4.822 11.833 12.581 2.436 8.664 11.764 6.660 8.915
10.473 13.773 3.461 12.463 15.724 6.461 17.092 11.851 19.330 5.230 8.984 7.509 11.099 6.994 8.659 1.510 12.903 11.450 8.692 10.093 8.104 7.702 4.101 9.667 12.285 15.210 4.125 16.128 10.180 17.956 4.680 9.335 5.728 7.581 8.962 11.610 6.273 10.759 5.423 12.769 7.802 13.914 7.739 6.809 11.998
9.334 10.242 9.668 4.331 3.361 9.686 4.463 5.211 10.233 17.097 1.249 8.709 9.191 12.345 7.281 9.583 11.768 17.586 13.486 12.799 9.637 14.668 13.393 9.647 8.476 9.111 12.227 7.397 9.228 11.813 1.249 9.906 3.620 1.512 11.005 10.195 3.353 2.372 11.239 12.326 9.177 2.450 5.125 12.844 10.553
14.257 10.041 8.754 14.026 10.519 8.685 10.124 12.035 13.646 15.126 8.421 16.284 4.748 8.385 7.875 16.569 5.590 13.516 4.248 14.314 9.938 14.398 2.252 16.320 16.580 5.539 4.274 1.376 15.115 5.264 16.541 12.715 17.258 3.468 18.408 7.129 5.560 16.156 5.782 4.740 11.278 6.851 15.911 4.019 17.664
8.644 10.131 12.104 10.069 3.947 3.626 3.293 9.582 11.578 8.328 9.309 10.466 8.972 8.955 9.950 4.163 7.673 5.122 7.202 8.298 12.417 12.862 7.365 2.527 4.513 11.813 14.791 15.124 6.040 4.348 10.775 13.333 13.290 7.213 7.778 5.434 5.569 10.378 10.145 1.331 11.194 13.586 11.827 14.183 6.368
4.948 11.931 13.441 14.383 1.226 7.034 13.719 15.658 4.569 10.726 12.615 15.149 5.916 10.945 14.080 17.487 3.623 2.451 7.586 11.827 11.776 5.817 10.489 10.805 5.674 13.161 12.132 3.894 8.895 12.909 13.657 10.333 1.799 4.164 15.555 5.838 13.112 14.744 5.557 10.453 10.147 10.482 5.360 14.416 17.240
6.103 11.854 4.394 11.385 10.705 12.364 4.805 2.865 5.435 14.113 2.751 11.333 12.883 14.094 4.002 4.190 4.860 14.666 5.018 8.211 7.379 11.236 13.602 9.889 12.709 12.876 14.434 4.726 2.404 5.875 8.384 7.522 9.299 12.310 7.801 2.301 12.080 12.839 11.161 13.070 14.360 11.956 3.760 1.511 5.035
7.230 9.287 8.010 12.031 14.079 4.056 13.092 12.119 12.060 10.205 7.614 7.743 8.610 8.029 8.760 10.022 8.306 9.872 7.458 10.316 5.535 7.840 5.249 8.909 9.227 12.953 7.140 10.723 12.475 13.634 4.610 9.782 1.513 5.507 6.964 12.607 3.756 6.149 4.603 10.770 9.407 10.884 4.875 6.408 4.868
8.059 11.255 10.281 9.030 9.679 5.568 7.621 5.258 9.984 9.670 10.608 4.677 2.402 11.891 5.011 2.986 13.598 4.418 8.772 9.235 10.501 5.671 9.957 7.602 8.116 10.035 8.050 7.756 9.914 7.427 3.270 11.020 6.795 4.951 13.380 12.743 5.865 4.626 14.263 9.788 9.412 6.920 5.386 9.201 12.304
5.740 7.901 9.734 8.879 6.650 11.020 11.011 9.397 8.473 8.438 4.888 6.206 5.395 8.838 6.236 5.271 6.761 12.361 14.214 12.921 11.567 9.733 13.629 13.427 4.472 6.045 7.288 5.390 3.031 5.008 2.743 9.668 9.609 2.396 3.354 10.605 10.390 4.018 4.497 6.544 9.747 7.077 8.143 9.133 4.937
11.535 9.040 8.596 4.595 10.275 10.798 10.872 9.604 5.768 14.479 13.244 9.861 2.384 6.637 6.162 13.336 7.139 3.309 9.976 14.526 12.714 14.289 2.391 12.826 7.982 13.530 10.165 11.872 4.668 11.861 9.256 6.941 7.044 10.616 5.700 7.779 6.931 13.486 5.324 2.300 12.504 8.615 14.082 7.708 12.535
13.522 12.906 8.190 12.307 9.068 7.884 14.154 7.676 13.592 4.154 11.879 2.996 12.449 13.953 2.393 10.613 4.893 9.616 6.196 12.770 13.899 2.752 8.595 4.608 11.289 7.814 7.515 11.068 1.378 9.225 10.117 11.778 4.546 9.951 5.041 2.298 12.610 7.213 10.215 14.116 7.172 11.877 9.940 3.402 8.199
6.545 11.745 9.524 11.523 7.254 11.295 5.034 4.928 10.002 6.814 5.271 9.985 6.760 6.157 7.351 9.174 10.928 4.604 6.246 10.348 1.380 9.306 11.800 10.289 6.956 5.956 3.379 8.489 10.848 8.040 10.728 6.595 7.394 9.569 5.759 9.221 8.931 10.308 8.178 9.327 11.827 9.913 2.527 7.359 8.737
9.767 4.949 11.951 9.388 4.873 2.863 12.627 5.371 10.295 8.617 10.725 10.483 5.716 9.440 7.757 11.089 10.700 11.795 10.857 6.725 4.884 13.557 8.956 10.105 4.051 10.705 14.021 7.781 9.006 2.303 8.454 11.753 7.223 5.339 3.709 5.167 8.710 6.428 9.896 13.778 8.024 12.505 10.221 9.042 7.666
10.107 8.235 6.937 10.051 7.930 9.343 4.181 7.076 4.427 3.360 14.252 4.502 12.540 14.550 8.069 12.777 8.978 11.809 4.811 10.682 13.600 5.201 10.193 8.649 12.038 4.004 7.168 7.596 2.302 10.596 9.380 11.613 8.088 10.378 9.733 5.042 8.088 3.412 10.330 11.296 7.903 10.135 6.482 7.131 10.663
11.908 4.844 11.418 1.434 9.154 4.451 9.646 9.842 4.754 10.952 7.781 12.797 4.097 14.408 10.965 7.472 12.016 7.493 5.244 8.477 6.184 5.672 7.330 6.813 12.061 7.438 12.814 5.588 5.492 11.970 9.716 5.194 10.493 11.002 6.080 12.513 10.456 8.231 10.785 9.041 10.037 3.418 4.352 8.797 8.239
2.239 4.796 2.239 3.626 9.823 8.646 3.619 7.407 7.033 5.655 1.418 2.425 10.388 8.771 1.406 6.013 5.587 5.535 6.329 11.016 9.739 6.528 11.109 10.364 1.401 11.522 10.029 2.479 5.658 6.826 12.790 11.189 2.853 4.822 7.283 2.497 10.636 15.179 9.111 8.794 13.640 7.296 5.665 4.729 7.434
13.379 12.864 7.782 13.832 11.421 14.069 15.323 7.487 11.258 9.839 6.176 9.542 6.194 10.569 10.063 7.264 9.795 7.181 1.403 6.817 3.986 3.437 6.321 3.520 7.675 4.834 8.640 9.083 1.366 6.381 6.454 4.704 3.376 7.006 4.730 9.752 8.963 5.231 8.317 2.422 7.843 2.833 8.462 4.415 5.371
10.085 7.234 6.137 6.692 6.199 8.556 13.543 12.542 13.403 8.444 9.055 10.347 8.953 2.662 15.501 8.661 12.257 1.362 2.249 5.185 8.766 7.688 6.518 6.568 1.377 4.764 9.016 8.001 7.695 7.547 4.981 10.258 7.165 8.456 7.545 7.954 11.495 11.069 11.342 16.319 10.613 13.727 9.173 4.925 4.562
6.514 3.615 9.638 1.402 4.883 9.555 2.519 10.390 6.200 4.868 6.195 5.670 11.359 8.941 5.262 7.980 11.462 6.115 2.241 7.521 9.044 1.372 9.079 7.841 8.307 13.379 10.009 7.209 8.504 13.332 5.791 9.399 1.376 9.926 6.504 12.189 6.535 13.749 5.051 8.421 2.712 15.438 8.824 7.580 16.304
15.082 8.847 3.390 15.063 9.590 5.562 5.633 1.549 15.714 8.725 15.731 2.442 9.335 17.470 16.921 14.310 1.559 8.442 7.629 1.378 9.583 8.769 7.836 8.672 15.455 9.081 2.449 2.742 2.411 16.232 7.921 16.963 16.274 14.247 1.269 9.971 9.038 8.652 9.064 1.221 4.816 17.835 4.868 17.198 14.925
13.753 4.743 14.224 12.277 3.461 13.060 7.570 13.435 11.383 16.185 1.217 2.647 10.889 9.202 9.033 8.630 7.983 16.882 15.346 7.780 12.537 7.859 13.378 11.493 2.400 11.221 10.165 9.964 9.841 8.817 9.108 10.628 9.057 10.124 8.973 12.292 7.002 12.366 10.352 5.877 5.206 2.446 6.152 4.805 6.283
12.306 5.220 9.172 6.738 2.897 4.665 5.866 7.253 13.082 13.166 15.893 7.272 13.763 15.619 7.604 6.177 4.603 8.620 7.283 3.846 3.472 6.169 8.380 13.479 8.763 10.202 8.417 9.009 9.884 13.752 8.415 9.334 1.374 1.372 6.605 3.031 7.267 9.121 14.809 8.371 10.340 15.898 2.239 7.601 5.832
11.964 7.948 10.110 11.383 6.233 4.813 11.484 5.214 10.345 14.123 2.545 1.248 14.404 8.458 5.673 7.374 3.533 11.986 13.799 8.586 9.045 16.361 8.783 10.901 2.940 13.161 7.266 6.833 5.985 2.418 13.465 7.574 4.943 6.596 3.515 6.156 13.617 7.262 12.374 8.029 1.378 7.006 7.716 8.027 5.753
7.901 4.767 4.065 5.759 6.054 4.648 3.952 4.096 8.494 9.138 4.856 4.270 8.944 6.200 8.727 6.781 6.122 6.144 8.275 4.258 5.636 1.456 6.101 7.231 5.161 7.800 5.639 5.931 5.744 7.822 6.956 3.433 7.255 3.335 6.031 3.540 3.229 4.243 4.939 4.423 1.322 4.515 4.774 6.693 5.804
7.782 6.607 6.790 9.379 4.306 4.990 10.342 7.633 5.350 9.695 1.341 3.008 7.995 9.389 7.659 8.897 4.449 8.638 11.447 4.217 5.678 14.566 7.050 6.474 4.215 6.690 8.741 8.451 8.660 3.112 10.410 9.944 5.659 8.626 7.207 6.870 13.242 8.925 3.774 10.933 3.517 7.982 10.154 10.864 8.865
12.857 2.764 13.323 3.228 9.328 8.148 6.509 3.688 12.327 11.378 4.605 11.374 4.636 8.524 10.427 12.964 1.227 11.458 2.432 8.049 7.375 6.751 5.688 11.080 10.876 7.720 7.137 13.059 14.589 5.372 8.775 5.571 8.165 6.395 11.028 8.315 5.931 8.992 4.205 10.563 9.862 8.188 4.387 9.719 12.186
3.848 5.094 5.566 4.760 5.426 7.761 7.405 5.726 14.320 2.996 3.902 6.653 6.756 8.947 7.516 6.972 16.447 1.266 9.134 9.446 9.302 7.401 9.662 18.868 9.849 10.154 8.664 6.613 10.254 19.203 1.236 10.066 10.466 2.243 10.673 10.043 10.419 1.257 10.250 2.734 9.250 14.334 9.765 16.291 9.637
10.661 9.790 7.090 7.709 8.422 7.606 10.032 7.016 7.921 14.005 12.869 5.795 6.862 12.307 3.921 8.990 6.145 7.988 11.538 12.749 7.262 14.415 14.025 15.053 12.267 7.885 1.360 14.218 13.515 10.986 9.473 11.930 3.408 4.629 7.819 7.647 9.415 11.166 4.837 13.850 13.642 11.073 5.964 6.999 7.931
9.079 8.809 10.015 8.162 8.881 10.308 7.747 6.072 5.330 13.156 6.681 13.251 7.828 8.308 5.615 10.951 6.377 13.124 1.331 16.248 8.420 7.926 4.534 13.111 12.809 7.346 6.673 7.840 12.834 9.646 15.685 8.652 8.294 4.733 12.777 12.694 11.291 14.144 6.012 4.603 9.526 11.890 6.712 8.562 9.739
7.896 15.247 13.978 6.052 6.744 11.217 11.978 15.277 4.067 9.878 10.466 2.283 8.406 12.006 6.832 8.066 4.618 4.727 10.386 11.437 9.969 7.252 4.764 12.604 10.599 8.483 7.977 5.950 8.227 11.499 7.322 10.565 7.970 9.475 3.640 7.488 7.876 12.868 5.628 11.576 13.442 11.250 6.837 8.299 12.010
24.889 28.415 28.979 23.724 25.526 4.655 3.237 7.690 25.622 7.152 5.896 4.953 4.467 24.458 22.093 21.910 5.545 6.708 5.072 9.698 28.394 26.079 26.700 8.881 8.349 9.670 27.965 26.362 25.499 10.566 7.093 23.934 21.285 22.211 6.211 25.631 22.592 22.928 2.502 4.969 4.464 26.113 5.904 22.823 23.756
24.824 22.711 24.602 3.795 27.562 2.722 9.219 5.782 24.823 4.868 6.055 28.234 9.808 22.834 25.009 25.294 1.369 5.251 25.968 6.566 20.710 23.790 23.274 4.760 27.548 8.279 22.250 23.732 23.938 7.031 30.557 5.427 9.382 5.509 28.298 25.596 29.028 28.020 9.590 7.722 4.449 22.935 4.706 25.492 25.597
3.560 9.646 4.495 1.371 28.314 25.539 7.115 25.621 4.102 9.997 4.480 2.422 26.770 23.181 4.401 23.542 1.392 5.866 9.867 30.496 28.982 8.296 27.946 10.627 4.568 27.177 24.879 4.957 24.417 5.470 28.236 25.045 6.142 25.307 2.751 9.312 27.514 5.472 27.778 23.716 4.696 23.816 23.902 4.494 24.398
27.532 5.851 9.172 24.521 25.762 24.782 23.493 24.776 24.538 28.005 29.001 10.596 10.535 9.866 9.950 9.666 8.295 4.664 24.383 26.062 25.274 23.543 25.578 23.876 23.762 25.533 24.955 23.141 25.431 23.673 2.416 2.745 1.388 4.099 4.439 1.392 2.829 2.508 6.212 2.417 1.373 6.105 3.556 4.319 7.088
4.403 23.893 6.080 21.295 8.305 22.194 7.066 4.917 21.894 24.430 2.747 21.209 10.591 22.386 4.098 5.429 21.252 25.335 4.931 27.965 4.504 25.645 24.425 7.147 22.247 9.865 22.856 1.371 4.554 22.179 26.404 5.953 22.658 22.114 2.749 25.519 9.664 5.888 27.244 22.960 21.893 7.325 4.497 22.557 22.555
5.440 28.380 27.277 30.665 27.909 9.308 9.258 26.890 26.065 22.995 21.974 25.648 22.472 7.730 5.943 21.455 20.767 4.469 9.625 4.109 25.567 22.677 3.556 4.742 5.878 5.471 24.944 22.183 4.460 1.238 10.595 29.101 26.510 9.958 6.598 23.910 21.275 1.406 5.722 3.192 23.264 23.872 20.559 21.082 4.508
7.834 4.254 6.956 9.648 28.996 32.083 9.903 30.953 8.619 7.329 4.384 9.451 25.704 27.152 8.652 28.068 7.771 4.141 9.611 25.545 28.958 9.832 27.497 6.548 9.598 23.748 26.282 9.270 25.954 6.035 22.982 25.526 1.368 24.871 4.735 7.649 22.873 2.710 20.755 25.039 9.151 23.821 24.863 4.856 22.744
22.972 23.380 5.466 9.004 4.672 8.810 3.647 5.606 25.805 5.912 22.257 23.021 21.984 22.914 25.578 26.988 7.636 21.345 22.687 22.177 22.274 26.428 26.359 3.181 7.030 4.917 6.051 8.274 5.320 23.733 4.475 1.373 9.650 9.906 25.563 4.550 5.868 7.407 24.910 9.860 9.237 25.077 6.756 28.975 28.625
4.491 7.098 25.513 3.559 9.606 1.374 25.625 2.513 22.991 4.917 24.896 4.454 5.879 4.557 24.461 5.561 21.980 23.740 4.359 8.272 6.123 23.926 6.224 22.266 23.204 29.144 25.030 4.651 25.620 7.662 9.952 2.416 23.582 2.827 21.435 9.817 28.154 10.461 25.753 25.317 1.397 22.887 26.115 4.436 23.830
23.861 24.447 4.507 5.813 23.908 25.334 4.652 25.656 27.330 5.874 22.301 24.676 1.363 5.961 23.370 7.114 4.850 21.934 23.952 4.929 4.542 24.862 4.456 7.053 2.698 22.228 22.870 7.703 22.988 25.810 24.573 24.863 9.174 24.882 28.177 6.009 23.680 6.985 4.171 25.027 1.367 8.760 25.526 27.244 9.541
10.736 22.320 4.108 5.423 23.746 7.644 2.417 24.405 10.621 28.669 9.521 7.307 31.748 7.585 10.009 31.165 4.120 22.917 21.868 7.660 25.632 23.738 4.500 25.401 4.476 25.466 9.628 2.511 25.640 9.663 24.800 7.015 5.534 24.430 5.876 27.103 25.553 4.654 28.842 8.674 27.207 7.303 26.111 10.546 27.875
25.341 25.649 5.524 27.940 4.693 4.450 24.456 31.081 23.916 1.373 28.260 9.828 25.041 22.859 4.525 9.678 6.044 28.327 9.618 25.526 22.965 4.445 9.485 7.028 30.487 9.338 5.434 27.199 33.780 27.525 28.949 25.530 5.863 3.979 8.285 7.647 24.883 31.701 23.702 21.934 28.667 22.214 7.235 4.951 9.190
9.732 22.907 1.368 25.380 4.568 24.900 9.176 25.067 6.010 25.579 9.513 28.003 5.779 27.553 4.156 28.979 8.231 23.023 4.463 21.933 2.722 23.793 7.677 22.224 25.698 4.508 24.916 9.514 25.562 6.987 24.442 5.788 25.690 4.686 23.926 23.958 5.411 24.854 4.844 26.022 9.168 24.576 26.305 5.204 23.700
21.295 23.132 1.373 10.042 4.445 2.827 23.526 2.415 3.552 7.653 22.292 25.530 21.864 23.692 4.521 22.745 22.838 23.771 29.013 24.846 25.556 4.620 24.961 25.433 10.651 5.411 2.415 24.376 2.739 4.089 5.945 10.574 28.009 9.915 9.704 5.523 24.432 4.519 4.450 26.067 1.396 2.510 25.266 25.565 1.370
5.405 4.578 5.496 5.875 24.431 4.940 21.940 1.229 4.520 2.379 2.775 1.371 27.167 7.187 24.930 6.100 1.382 1.393 3.638 25.051 5.450 22.987 5.006 1.371 4.146 25.686 5.260 23.813 6.050 2.408 27.987 8.319 25.593 6.584 2.392 23.894 4.440 23.303 25.810 22.225 5.305 6.444 20.749 23.562 5.031
9.275 25.329 9.795 22.796 9.854 28.250 1.371 6.118 8.753 25.630 4.142 23.686 1.387 28.769 9.596 5.241 1.382 27.948 4.541 27.000 5.495 25.645 23.935 25.000 25.469 3.624 30.495 9.564 8.249 3.640 25.042 5.474 22.907 22.202 22.861 30.109 10.125 6.114 2.377 28.328 27.545 27.953 7.087 8.928 5.439
23.568 1.386 21.403 8.401 10.315 4.285 9.910 20.528 23.240 24.597 2.728 26.039 30.826 24.564 27.591 7.857 9.141 22.392 8.892 10.489 4.386 10.537 21.219 23.865 23.802 28.805 22.194 25.607 5.908 7.643 6.546 5.278 4.154 23.973 26.334 9.141 4.139 29.166 31.784 8.280 21.287 23.697 26.450 29.019 3.180
9.334 9.654 11.663 7.093 15.473 8.834 8.921 7.624 14.412 13.140 5.517 11.175 13.054 15.386 13.426 12.512 13.133 10.856 2.776 10.327 7.497 1.405 2.435 14.326 9.967 8.296 14.752 11.681 11.290 11.595 11.396 7.491 2.394 1.395 14.269 13.332 11.551 12.057 8.892 6.817 6.815 12.538 1.394 14.878 14.860
